FunID1,FunID2,t1_sim,t2_sim,t3_sim,t4_sim,t5_sim,t6_sim,t7_sim,t8_sim,t9_sim,t10_sim,t11_sim,t12_sim,t13_sim,t14_sim,t15_sim,t16_sim
12172484,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
15571541,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
1458628,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
411630,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
3768628,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
831649,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
6814854,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,18623182,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
1421557,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
14183083,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
16466519,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,22246374,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
250595,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
7132185,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
9693856,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
948486,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
1966262,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
10287986,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,18731109,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,19142736,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
6244936,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
13028546,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
2532321,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
11319479,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
16388707,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
13902980,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
8612647,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
4518933,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
12678588,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,21870536,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
11548510,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
4471000,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456565,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08
17456566,19912847,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
9088422,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
12614305,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
17456566,22993367,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
17456566,21488868,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
6061402,17456566,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
10318446,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
3672328,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
19290859,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
18542300,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
17857284,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
14129929,22434268,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.911764705882355,1.0,0.09467455621301775
23422445,23422446,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.34,18.28,1.0,0.19047619047619047
1974719,23422446,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.34,18.28,1.0,0.19047619047619047
1332258,23595064,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.4256756756756757,50.66216216216216,1.0,0.1111111111111111
1332258,6424937,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.4256756756756757,50.66216216216216,1.0,0.1111111111111111
17891162,18492103,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2802197802197801,68.87912087912088,1.0,0.08296943231441048
3768629,13783898,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,19584877,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
2711644,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,8778961,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,12172484,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,15571541,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
1458628,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
411630,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768628,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
831649,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,6814854,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,18623182,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
1421557,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,14183083,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,16466519,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,22246374,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
250595,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,7132185,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,9693856,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
948486,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
1966262,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,10287986,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,18731109,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,19142736,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,6244936,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,13028546,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
2532321,3768629,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,11319479,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,16388707,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,13902980,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,8612647,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,4518933,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,12678588,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,21870536,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,11548510,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,4471000,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,17456565,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,19912847,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,9088422,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,12614305,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,22993367,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,21488868,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
3768629,6061402,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.08190476190476191
10368839,10601019,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
5523389,10601019,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
266990,21177597,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.3043478260869565,81.30434782608695,1.0,0.09797297297297297
10251387,23099329,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.3104395604395604,141.1153846153846,1.0,0.07610993657505286
1624010,8489742,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,1.0,1.3181818181818181,76.72727272727273,1.0,0.09649122807017543
1624010,18748516,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0000000000000002,1.0,1.3181818181818181,76.72727272727273,1.0,0.09649122807017543
1896089,6527977,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.08284023668639054
6527977,14702119,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.08284023668639054
2575374,6527977,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.08284023668639054
6527977,14598566,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.08284023668639054
6527977,23058336,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.10650887573964497
6527977,16098010,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.10650887573964497
6527977,20082006,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.10650887573964497
4716110,6527977,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2720588235294117,54.85294117647059,1.0,0.10650887573964497
6188784,23596949,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.3392857142857142,80.35714285714286,1.0,0.09797297297297297
6188784,11993046,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.3392857142857142,80.35714285714286,1.0,0.09797297297297297
2418918,6188784,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.3392857142857142,80.35714285714286,1.0,0.09797297297297297
10368839,16924659,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
10368839,17791385,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
5523389,10368839,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
10368839,13834118,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3352941176470587,58.76470588235294,1.0,0.13004484304932734
13783898,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
19142737,19584877,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
2711644,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
8778961,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
12172484,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
15571541,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
1458628,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
411630,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
3768628,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
831649,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
6814854,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
18623182,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
1421557,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
14183083,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
16466519,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
19142737,22246374,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
250595,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
7132185,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
9693856,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
948486,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
1966262,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
10287986,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
18731109,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
19142736,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
6244936,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
13028546,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
2532321,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
11319479,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
16388707,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
13902980,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
8612647,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
4518933,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
12678588,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
19142737,21870536,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
11548510,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
4471000,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
17456565,19142737,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
19142737,19912847,1.0,1.0,1.0,1.0,0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0000000000000004,1.0,1.3704663212435233,138.28497409326425,1.0,0.0838095238095238
